승인취소구분,종목코드,시도코드,시군구코드,본인부담금액,바우처금액,승인금액,종목명,시작시간,종료시간,요일,강좌년도,예산구분,강좌월
3,12,11,11380,47000,110000,157000,수영,19:00,19:50,1111100,2025,1,01
1,03,27,27290,0,110000,110000,기타종목,10:00,08:00,1111110,2026,1,06
1,03,41,41190,110000,110000,220000,기타종목,10:00,18:20,1111100,2025,1,01
1,03,26,26350,0,110000,110000,기타종목,08:00,20:30,1111110,2026,1,05
1,25,26,26350,0,24200,24200,헬스,06:00,21:50,1111110,2023,1,05
2,12,26,26230,0,-33500,-33500,수영,12:00,13:50,1111100,2023,1,01
1,25,26,26320,20000,80000,100000,헬스,18:20,18:50,1111100,2021,1,11
1,12,11,11470,10000,95000,105000,수영,18:00,18:50,1010100,2023,1,08
1,79,28,28200,0,110000,110000,필라테스,08:30,22:50,1111100,2026,1,03
1,21,48,48220,0,110000,110000,탁구,10:00,11:30,0010100,2025,1,03
1,10,41,41610,20000,110000,130000,볼링,09:30,12:30,1111000,2025,1,10
1,21,48,48120,0,110000,110000,탁구,10:30,20:00,1111000,2025,1,10
1,76,47,47170,70000,80000,150000,복싱,07:00,22:00,1111100,2019,1,08
1,75,29,29170,0,80000,80000,합기도,15:00,22:00,1111110,2021,1,08
1,25,41,41110,0,95000,95000,헬스,10:00,21:00,1111111,2023,1,06
1,03,41,41130,0,110000,110000,기타종목,09:00,19:00,1111100,2024,1,07
3,21,11,11680,0,95000,95000,탁구,15:30,16:30,1010000,2023,1,06
1,10,30,30170,0,110000,110000,볼링,18:00,21:00,1110000,2025,1,12
1,03,26,26470,0,110000,110000,기타종목,10:00,21:00,1111110,2026,1,02
1,03,48,48120,0,110000,110000,기타종목,09:00,18:00,1111110,2025,1,10
1,25,41,41130,0,81500,81500,헬스,06:00,21:50,1111110,2024,1,02
1,25,26,26260,0,25000,25000,헬스,06:00,21:00,1111110,2025,1,03
1,22,41,41390,0,110000,110000,태권도,14:00,19:00,1011000,2024,1,09
1,22,48,48740,0,110000,110000,태권도,13:00,20:00,1111100,2026,1,06
1,03,41,41190,0,95000,95000,기타종목,10:00,19:30,1111110,2023,1,01
1,21,44,44130,0,110000,110000,탁구,14:00,17:00,1111110,2024,1,08
1,03,11,11500,30000,95000,120000,기타종목,10:00,19:00,1111110,2023,1,12
1,78,11,11380,0,110000,110000,요가,12:00,12:50,0111100,2025,1,12
1,03,46,46170,0,110000,110000,기타종목,00:00,00:00,1111111,2025,1,06
1,21,41,41630,0,110000,110000,탁구,11:00,22:00,1111100,2026,1,04
3,03,11,11200,0,40000,40000,기타종목,10:00,10:50,0001000,2023,1,04
1,71,12,12190,0,110000,110000,승마,10:00,16:00,0011111,2026,1,03
1,03,28,28710,0,110000,110000,기타종목,09:00,19:00,1111110,2026,1,03
1,03,26,26230,0,110000,110000,기타종목,16:00,17:00,0011000,2025,1,11
1,22,44,44130,0,95000,95000,태권도,13:30,19:30,1111100,2023,1,03
1,25,28,28245,90000,110000,200000,헬스,10:00,11:00,1010100,2026,1,04
1,12,11,11650,150000,110000,260000,수영,19:00,20:00,0101010,2026,1,01
1,03,27,27260,0,110000,110000,기타종목,09:00,20:00,1111110,2026,1,05
1,25,44,44810,0,110000,110000,헬스,06:00,23:00,1111110,2026,1,01
1,03,11,11500,0,110000,110000,기타종목,09:00,20:00,1111111,2024,1,06
1,75,27,27710,0,110000,110000,합기도,10:00,17:00,1111110,2025,1,04
1,21,41,41110,0,95000,95000,탁구,09:00,22:00,0001000,2023,1,04
1,03,30,30230,0,110000,110000,기타종목,09:00,10:00,0100100,2025,1,12
1,20,46,46840,0,110000,110000,축구(풋살),00:00,23:55,1111111,2025,1,10
3,21,47,47280,40000,110000,150000,탁구,10:00,22:00,1111100,2025,1,01
1,03,41,41110,0,80000,80000,기타종목,12:00,21:00,1111110,2021,1,10
1,76,50,50130,0,95000,95000,복싱,10:00,23:00,1111100,2022,1,12
1,25,11,11410,4000,85000,89000,헬스,10:00,20:30,1111110,2022,1,08
3,12,11,11110,42400,95000,137400,수영,17:00,18:50,0000100,2022,1,12
1,110,41,41670,0,110000,110000,주짓수,19:30,20:30,1111100,2025,1,07
1,12,51,51780,0,110000,110000,수영,09:00,21:00,1111100,2026,1,04
1,12,47,47930,0,22500,22500,수영,06:00,20:30,1010100,2025,1,11
1,25,26,26470,0,25000,25000,헬스,06:00,21:00,1111110,2026,1,09
1,03,26,26170,0,110000,110000,기타종목,09:00,20:00,1111111,2024,1,07
1,03,41,41170,0,110000,110000,기타종목,09:00,20:00,1111110,2026,1,05
1,12,11,11380,6500,110000,116500,수영,14:00,14:50,1010100,2024,1,12
1,03,44,44800,0,110000,110000,기타종목,14:00,15:30,0001000,2026,1,07
1,112,41,41130,0,110000,110000,당구,11:00,12:00,1111111,2026,1,05
1,21,29,29170,0,110000,110000,탁구,09:00,22:30,1111111,2024,1,11
1,22,26,26500,0,110000,110000,태권도,10:00,22:00,1111100,2024,1,01
1,71,52,52140,0,110000,110000,승마,14:00,16:00,1101110,2025,1,06
1,25,41,41250,0,105000,105000,헬스,06:00,23:00,1111111,2026,1,02
1,03,29,29200,0,110000,110000,기타종목,09:00,20:00,1111110,2025,1,07
1,21,41,41410,50000,60000,110000,탁구,09:00,22:30,1111100,2025,1,12
1,21,41,41390,0,73000,73500,탁구,09:00,21:30,1111110,2023,1,09
1,03,41,41460,0,110000,110000,기타종목,10:00,20:00,1111110,2025,1,11
1,10,11,11530,0,110000,110000,볼링,10:00,18:00,1111111,2026,1,07
1,03,41,41150,55000,95000,150000,기타종목,11:00,18:30,0000100,2023,1,09
1,03,28,28237,0,110000,110000,기타종목,10:00,18:00,1111110,2025,1,02
1,25,31,31170,0,110000,110000,헬스,06:00,22:00,1111110,2024,1,11
1,03,51,51110,90000,110000,200000,기타종목,17:30,18:20,0001000,2024,1,12
1,25,41,41190,0,26000,26000,헬스,06:00,21:50,1111111,2026,1,06
1,03,43,43110,0,110000,110000,기타종목,10:00,19:00,1111110,2024,1,07
1,22,52,52140,0,110000,110000,태권도,10:30,11:30,0011000,2024,1,02
1,25,52,52710,0,80000,80000,헬스,10:30,12:00,0111000,2021,1,07
2,12,28,28200,0,-23000,-28500,수영,09:00,20:50,1111100,2024,1,08
1,03,50,50130,0,110000,110000,기타종목,08:00,21:00,1111111,2025,1,08
1,78,27,27290,0,30000,30000,요가,16:30,18:00,1000000,2026,1,02
1,25,11,11320,0,110000,110000,헬스,09:00,21:00,1111110,2024,1,01
1,78,50,50110,0,95000,95000,요가,10:00,20:00,1001111,2023,1,10
1,75,48,48120,10000,110000,120000,합기도,07:00,23:00,1111100,2025,1,09
6,111,52,52110,0,-110000,-110000,클라이밍(암벽등반),10:30,17:00,1111100,2024,1,02
1,25,44,44130,0,110000,110000,헬스,09:00,18:00,1111110,2024,1,06
1,25,11,11560,0,22000,22000,헬스,06:00,21:50,1111111,2023,1,05
1,12,41,41110,0,110000,110000,수영,09:00,21:00,1111110,2025,1,07
1,03,41,41220,0,110000,110000,기타종목,11:00,19:00,1111110,2025,1,02
1,03,48,48330,0,110000,110000,기타종목,10:00,19:00,1111100,2024,1,12
1,03,11,11590,0,110000,110000,기타종목,10:00,18:30,1111100,2024,1,04
1,03,50,50110,0,110000,110000,기타종목,09:00,18:00,1111111,2024,1,04
1,25,48,48170,0,110000,110000,헬스,08:00,11:00,1111110,2024,1,05
1,22,51,51720,0,110000,110000,태권도,18:10,20:10,0111000,2025,1,10
1,21,41,41110,0,85000,85000,탁구,07:00,22:00,0001000,2022,1,11
1,10,46,46170,0,110000,110000,볼링,10:00,17:00,1111100,2025,1,08
3,21,52,52110,0,15000,15000,탁구,06:00,22:00,1111111,2024,1,05
1,02,11,11590,0,110000,110000,골프,14:00,23:00,1111110,2026,1,07
1,03,27,27230,0,80000,80000,기타종목,16:00,18:00,1111100,2024,1,04
1,12,51,51730,0,110000,110000,수영,16:00,16:50,1000000,2024,2,12
1,03,28,28185,0,110000,110000,기타종목,10:30,19:30,1111100,2024,1,07
1,03,41,41170,0,110000,110000,기타종목,10:00,20:00,1111110,2025,1,08
1,07,48,48120,0,110000,110000,댄스(줌바 등),01:30,02:10,0001000,2026,1,07
1,03,41,41390,0,110000,110000,기타종목,09:00,19:00,1111110,2024,2,02
1,03,27,27110,0,110000,110000,기타종목,11:00,19:00,0000100,2024,1,07
1,82,29,29155,0,110000,110000,기타종목,00:00,00:00,1111111,2025,1,05
1,03,31,31170,20000,110000,130000,기타종목,08:00,21:00,1111110,2026,1,02
1,03,27,27170,0,110000,110000,기타종목,10:00,17:50,0010000,2025,1,04
1,22,41,41610,0,95000,95000,태권도,09:00,12:00,0000110,2023,1,10
1,79,26,26260,0,110000,110000,필라테스,09:30,08:30,1111110,2025,1,09
1,03,41,41110,0,110000,110000,기타종목,10:00,18:00,1111110,2025,1,07
1,21,48,48120,0,110000,110000,탁구,15:40,16:30,0100000,2026,1,01
3,25,26,26380,0,95000,95000,헬스,07:00,23:00,1111110,2023,1,02
3,03,41,41570,0,95000,95000,기타종목,12:00,23:55,1111111,2023,1,01
1,25,41,41590,0,110000,110000,헬스,06:00,23:50,1111111,2024,1,12
1,12,41,41110,0,110000,110000,수영,13:00,19:50,1111110,2024,1,05
1,03,27,27290,22000,110000,132000,기타종목,09:00,21:00,1111100,2026,1,02
1,20,44,44130,0,110000,110000,축구(풋살),14:00,15:00,1000000,2026,1,02
1,03,46,46110,0,110000,110000,기타종목,12:00,22:00,1111111,2024,1,02
1,22,41,41670,0,80000,80000,태권도,09:00,12:00,0000110,2021,1,05
1,03,41,41270,0,110000,110000,기타종목,09:00,20:00,1111110,2026,1,06
1,79,29,29140,0,95000,95000,필라테스,10:30,21:30,1111100,2023,1,02
1,07,44,44250,0,110000,110000,댄스(줌바 등),09:00,22:00,1111100,2025,1,01
1,02,41,41360,0,110000,110000,골프,11:00,12:00,0000010,2026,1,03
2,79,11,11260,0,-95000,-95000,필라테스,09:30,21:00,1111100,2023,1,11
1,76,48,48170,0,110000,110000,복싱,14:00,23:00,1111100,2024,1,01
1,12,43,43110,0,110000,110000,수영,20:00,20:50,0101000,2025,1,09
1,03,11,11215,0,110000,110000,기타종목,09:00,19:00,1111110,2026,1,08
1,79,41,41460,10000,110000,120000,필라테스,10:00,21:00,1111100,2024,1,09
1,22,29,29155,0,110000,110000,태권도,10:30,11:30,0100000,2024,1,05
1,03,52,52110,0,50000,50000,기타종목,09:00,22:00,1111111,2025,1,06
1,22,46,46820,0,110000,110000,태권도,14:00,21:00,1111110,2025,1,02
1,03,47,47190,0,110000,110000,기타종목,09:00,18:00,1111100,2024,1,09
1,03,47,47150,0,110000,110000,기타종목,14:00,22:00,0001000,2024,1,02
3,23,28,28260,0,110000,110000,테니스,06:00,21:40,1111100,2025,1,05
1,25,41,41460,0,50000,50000,헬스,06:00,21:50,1111110,2024,1,11
1,78,41,41410,0,110000,110000,요가,11:00,12:00,1111100,2025,1,06
1,03,31,31110,0,110000,110000,기타종목,08:00,20:00,1111111,2026,1,06
1,25,48,48120,0,20000,20000,헬스,06:00,21:50,1111111,2023,1,12
1,03,41,41310,0,95000,95000,기타종목,11:00,22:00,1111000,2023,1,07
1,22,26,26500,0,110000,110000,태권도,14:00,22:00,1111100,2026,1,05
1,03,47,47150,0,110000,110000,기타종목,08:00,20:00,1111111,2026,1,01
1,79,11,11410,0,110000,110000,필라테스,10:00,19:30,0111110,2024,1,11
1,26,48,48120,0,110000,110000,종합체육시설,09:00,21:00,1111110,2025,1,12
1,10,27,27230,0,110000,110000,볼링,13:00,17:00,1111100,2025,1,01
1,22,31,31140,0,110000,110000,태권도,13:00,21:00,1111100,2026,1,04
1,03,28,28237,0,110000,110000,기타종목,09:00,20:00,1111111,2026,1,02
1,03,41,41250,0,24000,24000,기타종목,16:30,11:50,0010000,2025,1,11
1,02,11,11350,0,63000,63000,골프,09:00,22:00,1111111,2024,1,04
1,02,44,44150,0,110000,110000,골프,14:00,15:05,1010100,2025,1,04
1,03,52,52790,0,95000,95000,기타종목,10:30,12:00,1010000,2023,1,10
1,21,41,41460,0,110000,110000,탁구,09:00,18:00,1111000,2024,1,09
1,03,48,48730,0,110000,110000,기타종목,14:50,19:00,1111100,2025,1,07
3,07,41,41190,3000,57000,65000,댄스(줌바 등),13:00,13:50,1010100,2024,1,02
1,79,26,26260,0,110000,110000,필라테스,15:00,15:50,1111100,2026,1,05
1,75,27,27140,0,95000,95000,합기도,09:30,10:40,0000010,2023,1,11
1,12,11,11215,0,80000,80000,수영,11:00,11:50,1111100,2024,1,03
3,79,41,41460,0,110000,110000,필라테스,10:00,22:00,1111100,2026,1,01
1,10,48,48250,0,95000,95000,볼링,11:00,17:00,1010100,2023,1,08
1,22,30,30170,0,95000,95000,태권도,13:00,20:00,1111100,2023,1,06
1,12,11,11710,0,40000,40000,수영,14:30,22:00,0101000,2024,1,10
1,82,27,27710,0,110000,110000,기타종목,00:00,00:00,1111111,2025,1,12
1,02,41,41280,0,110000,110000,골프,10:00,22:00,1111100,2025,1,02
1,79,11,11410,0,85000,85000,필라테스,10:00,11:00,1000010,2023,1,04
1,02,46,46790,0,110000,110000,골프,10:00,18:00,1111100,2024,1,10
1,22,41,41500,0,110000,110000,태권도,09:00,18:00,1111110,2025,1,04
2,10,41,41220,0,-95000,-95000,볼링,18:30,19:30,1000000,2023,1,02
1,12,11,11500,0,58000,58000,수영,09:00,21:00,1111100,2023,1,12
2,12,28,28200,0,-23000,-23000,수영,09:00,20:50,1111100,2026,1,06
1,04,26,26500,0,17600,17600,농구,16:00,16:50,1010100,2022,1,09
1,03,41,41250,0,49500,49500,기타종목,09:00,18:00,1111100,2023,1,05
1,22,52,52140,0,110000,110000,태권도,10:00,12:00,0001100,2025,1,09
1,25,41,41830,0,17500,17500,헬스,09:00,21:00,1111110,2024,1,08
1,12,11,11290,0,59000,59000,수영,18:00,19:50,1111100,2025,1,12
1,03,41,41450,0,95000,95000,기타종목,09:00,19:00,1111110,2023,1,12
1,25,48,48330,0,22000,22000,헬스,06:00,22:00,1111111,2023,1,11
1,04,11,11710,0,37000,37000,농구,17:00,17:50,0000100,2026,1,06
1,25,27,27290,0,110000,110000,헬스,10:30,11:20,1111100,2024,1,06
1,03,11,11560,0,110000,110000,기타종목,09:00,20:55,1111100,2025,1,11
1,10,30,30110,0,110000,110000,볼링,10:00,17:00,0100100,2024,1,03
1,10,48,48240,0,70000,70000,볼링,11:00,12:00,1100000,2025,1,08
1,03,27,27230,0,80000,80000,기타종목,13:00,19:55,1111100,2024,1,03
1,03,41,41110,0,110000,110000,기타종목,10:00,21:00,1111110,2025,1,09
1,03,26,26440,0,110000,110000,기타종목,09:00,20:00,1111110,2025,1,12
1,78,41,41460,0,85000,85000,요가,13:30,14:20,0010000,2022,1,08
1,79,41,41630,0,110000,110000,필라테스,09:00,21:55,1111110,2025,1,01
1,22,12,12130,0,110000,110000,태권도,17:30,18:15,1111100,2025,1,11
1,25,26,26530,0,110000,110000,헬스,09:00,21:00,1111110,2025,1,07
1,10,50,50110,0,110000,110000,볼링,10:00,18:00,1111111,2024,1,06
1,04,11,11290,0,40000,40000,농구,16:00,16:50,1010000,2025,1,04
1,22,11,11500,0,110000,110000,태권도,15:00,16:30,1111110,2026,1,07
1,82,52,52190,0,95000,95000,기타종목,00:00,23:55,0000001,2023,1,02
1,25,47,47250,0,110000,110000,헬스,06:00,11:00,1111110,2025,1,09
1,03,28,28200,0,110000,110000,기타종목,09:00,20:00,1111110,2024,1,11
1,03,44,44130,0,110000,110000,기타종목,09:00,20:00,1111110,2025,1,12
1,03,26,26350,0,15000,15000,기타종목,12:00,14:00,0100000,2023,1,01
1,79,41,41150,0,110000,110000,필라테스,14:00,15:00,1111000,2025,1,10
1,71,11,11560,0,110000,110000,승마,09:00,18:00,0011111,2025,1,04
1,03,11,11320,0,95000,95000,기타종목,13:00,14:30,1111110,2023,1,03
1,03,27,27140,0,110000,110000,기타종목,09:00,18:00,1111111,2024,1,03
1,03,30,30140,0,110000,110000,기타종목,10:00,19:00,1111110,2025,1,03
1,03,11,11560,25000,95000,120000,기타종목,09:00,18:00,1111110,2023,1,12
1,03,11,11230,0,108000,106000,기타종목,11:00,22:00,1111111,2025,1,08
3,25,41,41390,0,110000,110000,헬스,06:00,23:50,1111110,2025,1,04
3,03,47,47110,0,95000,95000,기타종목,14:00,14:40,1000000,2023,1,11
1,22,41,41210,0,110000,110000,태권도,13:30,19:30,1111100,2026,1,09
1,78,48,48740,0,110000,110000,요가,14:00,15:00,1100000,2025,1,10
1,03,47,47110,0,110000,110000,기타종목,10:00,20:00,1111110,2024,1,12
1,25,11,11410,0,110000,110000,헬스,11:00,17:00,1000100,2024,1,09
1,03,11,11500,0,110000,110000,기타종목,09:00,21:00,1111111,2025,1,04
1,25,43,43130,0,110000,110000,헬스,09:00,18:00,1111100,2026,1,12
1,03,44,44150,0,110000,110000,기타종목,10:00,20:30,1111110,2025,1,03
1,25,52,52130,0,110000,110000,헬스,09:00,10:00,0001000,2026,1,08
1,03,44,44270,0,110000,110000,기타종목,10:00,19:00,1111110,2025,1,05
1,25,28,28237,0,95000,95000,헬스,10:00,10:50,1000100,2023,1,09
1,10,11,11710,0,110000,110000,볼링,10:00,18:00,1111111,2024,1,06
3,21,26,26260,0,95000,95000,탁구,10:30,13:30,0111100,2023,1,12
1,21,41,41460,0,110000,110000,탁구,09:00,23:00,1111111,2026,1,12
1,79,46,46110,0,110000,110000,필라테스,07:00,22:00,1111100,2025,1,09
1,03,11,11440,0,110000,110000,기타종목,09:00,21:30,1111110,2026,1,07
1,26,11,11710,0,110000,110000,종합체육시설,10:00,13:50,0000010,2026,1,08
1,02,12,12720,20000,110000,130000,골프,06:00,22:00,1111100,2026,1,04
1,03,51,51110,0,110000,110000,기타종목,16:50,17:30,0000100,2025,1,12
1,26,28,28200,0,110000,110000,종합체육시설,09:00,18:00,1111111,2026,1,01
1,73,44,44230,0,110000,110000,야구,15:00,16:40,0000001,2025,1,05
1,03,27,27290,25000,95000,120000,기타종목,10:00,20:50,1111110,2023,1,12
1,03,41,41270,0,110000,110000,기타종목,08:00,20:00,1111110,2024,1,03
1,03,36,36110,0,110000,110000,기타종목,10:00,20:30,1111110,2025,1,01
1,25,30,30110,0,110000,110000,헬스,07:00,23:55,1111111,2024,1,05
3,04,41,41210,0,45000,45000,농구,14:00,14:50,0000010,2026,1,07
1,03,51,51720,0,110000,110000,기타종목,12:00,19:00,1111110,2025,1,07
1,03,26,26410,0,95000,95000,기타종목,10:00,20:00,1111111,2023,1,08
1,03,28,28170,0,110000,110000,기타종목,10:00,20:00,1111100,2025,1,11
1,12,47,47190,20000,110000,130000,수영,14:00,17:00,1111110,2025,1,01
3,21,41,41360,0,41600,41600,탁구,11:00,13:00,0101000,2025,1,01
1,22,52,52710,0,80000,80000,태권도,13:00,14:00,1111100,2021,1,10
1,07,30,30140,0,110000,110000,댄스(줌바 등),14:00,16:30,0000010,2024,1,08
1,112,41,41130,0,110000,110000,당구,11:00,12:00,1111111,2026,1,07
1,03,30,30170,0,110000,110000,기타종목,15:00,16:00,0010000,2025,1,10
1,03,11,11200,0,110000,110000,기타종목,09:30,19:00,1111110,2025,1,01
1,71,52,52180,0,110000,110000,승마,09:00,18:00,0100000,2024,1,12
1,25,11,11410,0,37800,37800,헬스,06:00,18:00,1111110,2022,1,11
1,12,11,11710,0,31000,31000,수영,16:00,16:50,1010100,2021,1,06
1,27,46,46150,0,110000,110000,줄넘기,09:00,18:00,1111100,2025,1,08
1,79,11,11170,30000,110000,140000,필라테스,10:00,19:30,0111110,2025,1,08
1,21,44,44800,0,110000,110000,탁구,10:00,22:00,0100100,2025,1,12
1,26,11,11710,0,110000,110000,종합체육시설,10:00,13:50,0000010,2025,1,03
1,03,11,11530,0,110000,110000,기타종목,14:00,17:00,0000010,2025,1,11
1,22,47,47190,0,110000,110000,태권도,16:00,21:00,1111100,2025,1,03
1,25,51,51150,0,95000,95000,헬스,06:00,22:00,1111110,2023,1,07
1,03,41,41390,0,110000,110000,기타종목,09:00,22:00,1111110,2024,2,01
1,82,41,41280,0,110000,110000,기타종목,09:00,19:00,1111110,2026,1,01
1,21,51,51130,0,95000,95000,탁구,11:00,10:00,1111000,2023,1,05
1,09,43,43110,0,110000,110000,배드민턴,14:00,15:00,1010000,2024,1,05
1,03,28,28237,0,110000,110000,기타종목,09:00,21:00,0101010,2025,1,05
1,03,11,11470,0,110000,110000,기타종목,13:00,20:20,1111110,2026,1,04
1,12,11,11305,0,25000,25000,수영,15:00,15:50,0101010,2024,1,09
1,78,28,28185,0,110000,110000,요가,10:30,21:00,1111110,2026,1,01
1,79,11,11650,30000,110000,140000,필라테스,10:00,19:30,0111110,2025,1,06
1,22,41,41270,0,110000,110000,태권도,18:00,20:00,1000100,2025,1,01
1,03,41,41220,0,110000,110000,기타종목,13:10,20:00,0000111,2024,1,10
1,82,47,47210,0,110000,110000,기타종목,00:00,00:00,1111111,2026,1,07
1,21,41,41610,0,91000,91000,탁구,09:00,18:00,1111100,2024,1,08
1,22,43,43110,0,110000,110000,태권도,09:00,21:00,1111100,2026,1,03
1,22,31,31140,0,110000,110000,태권도,14:30,21:30,1111100,2026,1,06
1,03,27,27230,0,110000,110000,기타종목,09:00,17:00,1111110,2026,1,07
1,07,41,41610,0,110000,110000,댄스(줌바 등),01:30,02:20,0100000,2025,1,04
1,75,43,43130,0,110000,110000,합기도,09:00,21:00,1101100,2024,1,04
1,76,26,26170,0,110000,110000,복싱,09:00,21:00,0111000,2025,1,06
1,79,46,46840,0,110000,110000,필라테스,21:00,22:30,0101000,2025,1,02
1,03,26,26440,0,110000,110000,기타종목,08:00,20:00,1111111,2025,1,11
3,22,26,26290,0,110000,110000,태권도,14:00,22:00,1111100,2025,1,07
1,79,26,26260,0,110000,110000,필라테스,18:00,19:00,1111100,2024,1,10
2,03,36,36110,-10000,-85000,-95000,기타종목,13:30,20:30,1111100,2022,1,10
1,21,41,41410,0,16000,16000,탁구,13:00,14:50,0101000,2025,1,11
1,03,28,28237,0,110000,110000,기타종목,10:00,19:00,1111110,2025,1,03
1,12,11,11200,0,11730,11730,수영,12:30,13:50,0101000,2024,1,10
3,10,51,51110,0,95000,95000,볼링,14:00,18:00,1111100,2023,1,01
1,25,11,11290,15000,85000,100000,헬스,10:00,13:00,1111100,2022,1,02
1,22,11,11320,0,95000,95000,태권도,02:00,03:00,1000000,2023,1,05
1,22,26,26200,0,110000,110000,태권도,14:00,21:30,1111100,2025,1,01
1,12,11,11380,0,49500,49500,수영,07:00,07:50,1010100,2023,1,01
3,07,51,51110,10000,110000,120000,댄스(줌바 등),09:30,21:20,1111100,2025,1,09
1,22,28,28245,0,110000,110000,태권도,12:30,22:00,1111100,2024,1,10
1,14,52,52110,0,110000,110000,에어로빅,05:50,22:00,0001110,2025,1,08
1,07,11,11260,0,110000,110000,댄스(줌바 등),16:00,17:00,0011000,2024,1,10
1,10,29,29200,0,95000,95000,볼링,10:00,13:00,1111110,2023,1,11
1,03,41,41460,0,110000,110000,기타종목,10:30,09:30,1110111,2025,1,10
1,03,11,11230,0,60000,60000,기타종목,17:00,18:20,1000000,2024,1,10
1,22,43,43770,0,110000,110000,태권도,14:00,20:00,1111100,2024,1,02
1,25,11,11500,0,32500,32500,헬스,07:00,21:30,1111100,2025,1,01
1,22,46,46770,0,110000,110000,태권도,14:00,20:00,1111100,2024,1,11
1,03,44,44130,0,110000,110000,기타종목,09:00,19:00,1111110,2024,1,01
1,22,41,41190,0,110000,110000,태권도,14:00,22:00,1111100,2025,1,11
3,21,26,26500,0,85000,85000,탁구,10:00,22:00,1111100,2022,1,02
3,10,51,51130,0,80000,80000,볼링,13:30,15:30,0000010,2022,1,12
6,21,44,44210,0,-110000,-110000,탁구,10:20,18:00,1111110,2024,1,04
1,03,11,11440,0,110000,110000,기타종목,10:00,20:00,1111110,2025,1,03
1,25,47,47210,0,110000,110000,헬스,05:00,22:00,1111111,2026,1,02
1,12,11,11380,47000,110000,157000,수영,19:00,19:50,1111100,2026,1,07
1,03,11,11170,0,110000,110000,기타종목,15:00,17:00,1010100,2026,1,05
1,03,27,27290,0,110000,110000,기타종목,14:00,18:10,1111110,2024,1,02
1,12,29,29200,0,28000,28000,수영,14:00,17:00,0101000,2022,1,08
1,22,48,48890,0,80000,80000,태권도,10:00,12:00,0010000,2025,1,08
1,21,41,41570,0,95000,95000,탁구,10:00,22:00,0000011,2022,1,12
1,71,11,11290,0,110000,110000,승마,09:00,18:00,0111100,2025,1,05
1,09,46,46890,0,95000,95000,배드민턴,19:00,22:00,1111000,2023,1,06
1,25,48,48330,0,80000,80000,헬스,06:00,22:30,1111110,2021,1,06
1,21,41,41460,0,110000,110000,탁구,10:00,22:00,1111100,2024,1,08
1,79,11,11410,0,110000,110000,필라테스,09:00,22:00,1111111,2025,1,10
1,25,11,11710,0,27500,27500,헬스,06:00,21:30,1111100,2023,1,11
1,22,30,30230,0,110000,110000,태권도,15:00,18:30,1101111,2025,1,10
1,03,11,11710,0,110000,110000,기타종목,15:00,17:00,0100000,2024,1,11
3,03,29,29200,0,40000,40000,기타종목,14:00,17:00,1111100,2023,1,01
1,25,41,41190,0,110000,110000,헬스,17:10,18:00,0101000,2025,1,12
1,25,27,27260,0,110000,110000,헬스,06:00,23:55,1111111,2026,1,01
1,22,41,41410,0,50000,50000,태권도,06:00,21:50,0101000,2022,1,08
1,12,48,48250,0,33600,33600,수영,07:00,21:00,1111110,2025,1,11
1,03,43,43110,0,110000,110000,기타종목,10:00,20:00,1111110,2024,1,05
1,14,52,52110,0,50000,50000,에어로빅,13:30,14:20,1000000,2025,1,07
1,22,26,26260,0,90000,90000,태권도,06:10,07:00,1111111,2025,1,04
1,25,41,41210,0,95000,95000,헬스,07:00,22:00,1111111,2023,1,02
1,21,48,48120,0,95000,95000,탁구,14:00,18:00,1001000,2023,1,10
1,12,11,11140,0,22500,22500,수영,08:00,08:50,1111100,2024,1,09
1,75,27,27260,0,110000,110000,합기도,15:30,21:30,1111100,2025,1,01
3,12,26,26470,75000,110000,185000,수영,15:10,16:00,0001000,2026,1,02
1,03,46,46110,0,110000,110000,기타종목,14:30,16:30,0100000,2025,1,11
1,22,11,11620,0,110000,110000,태권도,20:00,22:00,1111100,2026,1,03
1,03,44,44130,0,85000,85000,기타종목,10:00,20:00,0111110,2022,1,05
1,03,47,47130,0,110000,110000,기타종목,13:00,19:00,1111100,2025,1,08
3,22,48,48740,0,110000,110000,태권도,14:00,20:00,0101000,2024,1,06
1,12,48,48120,0,110000,110000,수영,14:00,15:00,1010100,2024,1,05
1,12,11,11215,0,85000,85000,수영,15:00,15:50,1111111,2022,1,02
1,25,11,11410,0,25000,25000,헬스,06:00,22:00,1111110,2023,1,07
1,03,51,51820,0,110000,110000,기타종목,09:00,20:50,1111100,2025,1,04
1,03,48,48850,0,110000,110000,기타종목,08:00,21:00,1111111,2025,1,07
1,12,51,51780,0,110000,110000,수영,09:00,21:00,1111100,2024,2,01
1,82,26,26470,0,95000,95000,기타종목,00:00,23:55,1111111,2022,1,11
1,112,43,43730,0,110000,110000,당구,14:00,16:00,0001000,2024,1,10
1,25,26,26440,0,80000,80000,헬스,12:00,18:00,1111100,2023,1,11
1,21,27,27260,0,110000,110000,탁구,10:00,18:00,1111100,2025,1,12
3,26,11,11590,10000,110000,120000,종합체육시설,13:00,13:50,0111100,2026,1,06
1,03,31,31710,0,95000,95000,기타종목,17:00,17:50,0001000,2023,1,02
1,25,41,41280,0,110000,110000,헬스,10:00,19:00,1111100,2025,1,03
1,03,41,41190,10000,110000,120000,기타종목,09:00,19:00,1111110,2026,1,06
1,12,41,41590,0,25000,25000,수영,15:00,15:50,1010100,2023,1,05
